user_id,matched_user_id,text_similarity,mbti_score,location_score,compatibility_score,action,timestamp
U067,U071,36.62,55.0,10.0,36.81,0,2025-01-17
U067,U050,7.76,75.0,10.0,28.38,1,2025-04-10
U067,U054,6.21,55.0,50.0,29.6,1,2025-04-19
U067,U006,58.48,45.0,10.0,44.74,1,2025-05-18
U067,U035,58.22,45.0,100.0,62.61,1,2025-06-30
U067,U046,6.52,55.0,10.0,21.76,0,2025-07-03
U067,U015,42.38,55.0,10.0,39.69,1,2025-03-12
U067,U039,9.44,10.0,10.0,9.72,1,2025-06-29
U067,U062,6.16,45.0,10.0,18.58,1,2025-03-10
U067,U059,12.14,75.0,10.0,30.57,0,2025-04-28
U067,U052,1.7,45.0,50.0,24.35,1,2025-01-27
U068,U007,4.21,10.0,10.0,7.11,0,2025-02-13
U068,U035,5.03,10.0,10.0,7.51,1,2025-06-23
U068,U012,70.86,55.0,10.0,53.93,0,2025-07-04
U068,U059,7.34,45.0,100.0,37.17,0,2025-07-03
U068,U033,4.56,55.0,10.0,20.78,0,2025-03-16
U068,U070,1.95,55.0,50.0,27.47,1,2025-05-20
U068,U047,69.8,55.0,10.0,53.4,1,2025-06-28
U068,U020,3.73,55.0,50.0,28.36,0,2025-04-12
U068,U040,28.65,55.0,10.0,32.83,0,2025-03-27
U068,U042,5.09,75.0,10.0,27.05,0,2025-07-03
U068,U031,1.52,45.0,100.0,34.26,0,2025-02-28
U068,U018,28.26,45.0,50.0,37.63,1,2025-05-31
U068,U025,2.88,55.0,10.0,19.94,0,2025-07-03
U068,U006,3.34,75.0,10.0,26.17,1,2025-02-13
U068,U053,6.5,55.0,10.0,21.75,1,2025-03-28
U068,U073,2.01,55.0,10.0,19.5,0,2025-06-22
U068,U036,64.8,10.0,10.0,37.4,0,2025-06-19
U068,U072,2.31,45.0,10.0,16.66,0,2025-05-28
U068,U029,6.2,45.0,10.0,18.6,1,2025-01-19
U068,U011,41.04,30.0,10.0,31.52,0,2025-05-17
U068,U023,66.28,30.0,10.0,44.14,1,2025-01-15
U068,U060,1.03,10.0,50.0,13.52,1,2025-02-03
U068,U002,1.23,55.0,10.0,19.11,1,2025-03-24
U068,U063,5.58,45.0,10.0,18.29,1,2025-05-11
U068,U046,39.97,55.0,100.0,56.48,1,2025-03-10
U068,U054,4.76,55.0,10.0,20.88,0,2025-05-23
U068,U044,2.92,55.0,10.0,19.96,0,2025-03-23
U069,U040,37.04,30.0,10.0,29.52,1,2025-03-13
U069,U060,3.35,45.0,10.0,17.17,0,2025-06-10
U069,U055,1.26,45.0,10.0,16.13,0,2025-02-03
U069,U029,34.72,75.0,100.0,59.86,1,2025-05-30
U069,U023,4.48,55.0,10.0,20.74,1,2025-05-31
U069,U030,8.85,10.0,10.0,9.42,0,2025-04-25
U069,U045,5.84,75.0,10.0,27.42,1,2025-03-17
U069,U052,11.17,45.0,100.0,39.08,0,2025-04-12
U069,U025,4.88,55.0,50.0,28.94,1,2025-06-05
U069,U046,47.72,55.0,10.0,42.36,1,2025-01-25
U069,U062,6.37,45.0,10.0,18.68,1,2025-04-22
U069,U027,3.95,45.0,10.0,17.47,0,2025-04-19
U069,U067,6.1,75.0,50.0,35.55,0,2025-04-05
U069,U033,3.55,55.0,10.0,20.28,0,2025-07-08
U069,U043,2.19,30.0,10.0,12.09,1,2025-03-15
U069,U024,3.62,55.0,10.0,20.31,1,2025-03-21
U069,U026,41.22,45.0,100.0,54.11,1,2025-03-21
U069,U022,0.89,65.0,10.0,21.95,0,2025-05-31
U069,U047,1.69,30.0,10.0,11.85,0,2025-04-20
U069,U013,1.02,75.0,10.0,25.01,0,2025-05-15
U069,U039,6.89,10.0,10.0,8.45,0,2025-01-17
U069,U049,4.89,45.0,10.0,17.95,1,2025-04-11
U069,U048,5.05,75.0,10.0,27.02,1,2025-02-03
U069,U005,9.24,100.0,100.0,54.62,1,2025-04-23
U069,U053,6.53,55.0,50.0,29.77,0,2025-07-04
U069,U059,21.6,75.0,10.0,35.3,1,2025-02-09
U069,U021,3.77,30.0,100.0,30.89,0,2025-02-26
U070,U065,62.26,65.0,10.0,52.63,0,2025-06-06
U070,U031,3.62,30.0,50.0,20.81,1,2025-02-12
U070,U011,4.31,10.0,10.0,7.15,0,2025-06-12
U070,U064,2.82,45.0,10.0,16.91,1,2025-04-11
U070,U074,100.0,65.0,10.0,71.5,0,2025-06-09
U070,U006,5.98,55.0,10.0,21.49,0,2025-04-01
U070,U005,2.87,45.0,10.0,16.93,0,2025-02-02
U070,U044,3.98,45.0,10.0,17.49,0,2025-05-03
U070,U035,5.5,30.0,10.0,13.75,1,2025-05-03
U070,U048,3.2,30.0,10.0,12.6,0,2025-01-24
U070,U010,3.84,30.0,10.0,12.92,0,2025-04-17
U070,U040,2.9,45.0,10.0,16.95,0,2025-05-16
U070,U050,34.83,30.0,50.0,36.41,0,2025-06-25
U070,U045,1.15,30.0,10.0,11.58,0,2025-07-04
U070,U042,3.98,55.0,10.0,20.49,1,2025-07-02
U070,U039,5.94,55.0,50.0,29.47,1,2025-02-20
U070,U007,2.82,30.0,10.0,12.41,1,2025-01-23
U070,U043,5.17,65.0,10.0,24.08,1,2025-02-17
U070,U024,6.34,45.0,10.0,18.67,1,2025-01-23
U070,U075,59.76,75.0,10.0,54.38,1,2025-03-31
U070,U004,4.1,45.0,10.0,17.55,0,2025-03-25
U070,U062,59.66,55.0,50.0,56.33,0,2025-06-20
U070,U060,6.51,30.0,50.0,22.25,1,2025-03-06
U070,U001,2.66,30.0,10.0,12.33,0,2025-05-27
U070,U037,4.06,45.0,10.0,17.53,0,2025-05-08
U070,U002,6.08,45.0,10.0,18.54,0,2025-05-30
U070,U046,7.28,45.0,50.0,27.14,1,2025-06-13
U071,U075,53.16,45.0,10.0,42.08,1,2025-07-08
U071,U070,55.58,45.0,10.0,43.29,0,2025-04-16
U071,U048,4.11,55.0,10.0,20.56,1,2025-03-31
U071,U050,5.19,55.0,10.0,21.1,1,2025-05-30
U071,U012,1.86,45.0,50.0,24.43,0,2025-04-05
U071,U021,34.15,45.0,10.0,32.58,1,2025-03-17
U071,U073,22.79,75.0,10.0,35.89,1,2025-06-05
U071,U042,32.62,55.0,50.0,42.81,0,2025-03-16
U071,U009,19.77,55.0,10.0,28.39,0,2025-06-18
U071,U010,18.57,55.0,100.0,45.78,1,2025-04-16
U071,U044,4.22,75.0,10.0,26.61,0,2025-05-16
U071,U001,3.12,100.0,100.0,51.56,1,2025-03-06
U071,U058,3.2,65.0,10.0,23.1,1,2025-06-27
U071,U064,32.2,45.0,10.0,31.6,1,2025-01-13
U071,U011,4.53,45.0,10.0,17.77,1,2025-01-16
U071,U029,27.79,55.0,10.0,32.39,0,2025-06-30
U071,U040,3.11,45.0,100.0,35.05,0,2025-07-06
U071,U007,3.45,100.0,10.0,33.72,0,2025-01-24
U071,U056,49.95,45.0,100.0,58.48,1,2025-03-22
U071,U014,52.87,55.0,50.0,52.93,1,2025-02-13
U071,U006,5.44,55.0,100.0,39.22,1,2025-05-29
U071,U033,5.35,45.0,50.0,26.17,0,2025-05-16
U071,U041,2.41,55.0,10.0,19.7,1,2025-03-14
U071,U031,6.09,55.0,10.0,21.55,1,2025-04-13
U071,U068,1.63,55.0,10.0,19.32,0,2025-05-11
U071,U023,2.94,45.0,50.0,24.97,0,2025-05-04
U071,U047,1.28,45.0,50.0,24.14,0,2025-05-24
U072,U038,5.05,100.0,10.0,34.52,1,2025-03-15
U072,U022,1.99,65.0,10.0,22.5,1,2025-02-22
U072,U012,27.15,30.0,50.0,32.57,1,2025-06-17
U072,U061,44.45,55.0,100.0,58.73,0,2025-01-22
U072,U028,0.76,45.0,10.0,15.88,0,2025-02-02
U072,U034,2.51,45.0,10.0,16.75,0,2025-01-18
U072,U037,1.01,55.0,50.0,27.0,0,2025-03-31
U072,U046,30.37,55.0,10.0,33.68,1,2025-02-23
U072,U026,56.02,45.0,10.0,43.51,1,2025-04-20
U072,U014,81.05,45.0,100.0,74.03,1,2025-04-13
U072,U004,3.88,100.0,50.0,41.94,0,2025-04-24
U072,U029,36.6,75.0,10.0,42.8,0,2025-04-11
U072,U017,3.86,45.0,50.0,25.43,1,2025-03-31
U072,U058,1.88,45.0,10.0,16.44,0,2025-03-22
U072,U025,1.99,55.0,10.0,19.5,0,2025-03-04
U072,U009,3.3,45.0,10.0,17.15,1,2025-03-27
U072,U033,4.39,55.0,50.0,28.69,0,2025-02-14
U072,U070,57.07,30.0,10.0,39.53,1,2025-01-16
U072,U031,3.11,75.0,10.0,26.05,0,2025-02-08
U072,U071,52.41,55.0,50.0,52.7,0,2025-02-19
U072,U003,42.65,30.0,10.0,32.32,1,2025-01-22
U072,U010,27.48,75.0,50.0,46.24,1,2025-02-26
U072,U015,3.7,55.0,10.0,20.35,0,2025-02-02
U072,U066,4.45,45.0,10.0,17.72,1,2025-02-11
U072,U063,21.34,75.0,100.0,53.17,0,2025-03-28
U072,U020,4.71,55.0,10.0,20.86,1,2025-04-22
U072,U044,3.43,55.0,10.0,20.22,0,2025-06-07
U073,U017,8.3,55.0,10.0,22.65,1,2025-06-29
U073,U063,4.34,55.0,10.0,20.67,0,2025-04-04
U073,U033,5.04,45.0,10.0,18.02,0,2025-01-14
U073,U018,2.36,65.0,10.0,22.68,0,2025-03-22
U073,U028,40.24,65.0,10.0,41.62,0,2025-06-27
U073,U048,2.38,55.0,10.0,19.69,0,2025-02-16
U073,U022,6.55,45.0,10.0,18.77,1,2025-06-20
U073,U023,42.53,45.0,10.0,36.77,1,2025-04-05
U073,U021,3.8,45.0,50.0,25.4,1,2025-07-03
U073,U047,2.94,45.0,10.0,16.97,1,2025-03-18
U073,U074,4.69,10.0,50.0,15.35,0,2025-06-12
U073,U011,5.88,45.0,100.0,36.44,1,2025-06-21
U073,U029,21.41,55.0,50.0,37.21,1,2025-04-13
U073,U012,2.04,45.0,10.0,16.52,0,2025-02-21
U073,U015,6.34,75.0,10.0,27.67,0,2025-05-12
U073,U009,17.85,55.0,50.0,35.42,1,2025-06-15
U073,U044,1.55,75.0,10.0,25.28,0,2025-06-25
U073,U037,61.11,75.0,10.0,55.05,0,2025-05-11
U073,U054,5.6,45.0,50.0,26.3,1,2025-03-06
U073,U032,3.09,55.0,10.0,20.04,1,2025-05-09
U073,U062,3.04,55.0,10.0,20.02,0,2025-06-04
U073,U042,6.39,55.0,10.0,21.69,0,2025-04-08
U073,U010,16.34,55.0,10.0,26.67,1,2025-03-27
U073,U066,2.05,65.0,50.0,30.52,1,2025-05-26
U073,U043,1.29,10.0,10.0,5.64,1,2025-03-22
U073,U027,4.62,55.0,10.0,20.81,0,2025-04-30
U073,U045,7.65,55.0,10.0,22.33,0,2025-02-12
U074,U044,3.98,10.0,10.0,6.99,1,2025-04-04
U074,U010,3.84,30.0,10.0,12.92,1,2025-04-10
U074,U039,5.94,55.0,10.0,21.47,1,2025-03-10
U074,U059,6.08,30.0,10.0,14.04,1,2025-02-07
U074,U011,4.31,45.0,50.0,25.65,1,2025-06-04
U074,U002,6.08,45.0,10.0,18.54,1,2025-05-02
U074,U064,2.82,45.0,100.0,34.91,1,2025-06-07
U074,U060,6.51,55.0,10.0,21.75,1,2025-03-05
U074,U006,5.98,100.0,10.0,34.99,1,2025-06-25
U074,U032,3.75,30.0,10.0,12.88,1,2025-02-12
U074,U075,59.76,65.0,10.0,51.38,0,2025-06-06
U074,U068,1.95,100.0,10.0,32.97,1,2025-02-16
U074,U031,3.62,30.0,10.0,12.81,0,2025-05-26
U074,U001,2.66,55.0,10.0,19.83,1,2025-02-10
U074,U058,32.22,30.0,10.0,27.11,1,2025-04-17
U074,U038,5.49,45.0,10.0,18.25,1,2025-02-21
U074,U067,5.27,30.0,50.0,21.63,1,2025-02-09
U074,U072,57.07,30.0,10.0,39.53,0,2025-05-19
U074,U017,37.37,100.0,10.0,50.68,1,2025-02-22
U074,U041,1.14,100.0,10.0,32.57,1,2025-01-15
U074,U053,7.18,45.0,100.0,37.09,1,2025-05-23
U074,U014,57.55,30.0,10.0,39.77,1,2025-04-19
U074,U045,1.15,30.0,10.0,11.58,0,2025-05-26
U074,U021,4.78,45.0,50.0,25.89,1,2025-04-17
U074,U024,6.34,45.0,10.0,18.67,0,2025-02-25
U074,U062,59.66,100.0,10.0,61.83,1,2025-03-13
U074,U040,2.9,45.0,10.0,16.95,0,2025-04-26
U075,U004,6.82,45.0,10.0,18.91,1,2025-04-12
U075,U033,3.65,45.0,10.0,17.33,1,2025-01-16
U075,U003,18.69,75.0,10.0,33.85,1,2025-02-18
U075,U062,57.7,55.0,10.0,47.35,1,2025-05-30
U075,U013,7.43,30.0,100.0,32.72,0,2025-05-01
U075,U006,2.48,55.0,10.0,19.74,1,2025-07-01
U075,U011,5.54,10.0,10.0,7.77,0,2025-03-10
U075,U067,1.66,30.0,10.0,11.83,0,2025-02-26
U075,U034,4.21,100.0,10.0,34.11,1,2025-03-05
U075,U009,3.31,55.0,10.0,20.15,1,2025-07-06
U075,U026,58.67,30.0,10.0,40.33,0,2025-02-26
U075,U021,4.82,45.0,10.0,17.91,1,2025-07-05
U075,U040,3.07,45.0,10.0,17.04,0,2025-04-10
U075,U032,34.11,55.0,100.0,53.55,1,2025-06-12
U075,U038,11.21,45.0,10.0,21.11,0,2025-05-21
U075,U030,4.62,55.0,10.0,20.81,0,2025-04-25
U075,U014,55.65,55.0,10.0,46.33,1,2025-02-12
U075,U024,6.68,45.0,10.0,18.84,0,2025-03-21
U075,U020,10.47,45.0,10.0,20.74,0,2025-06-09
U075,U023,3.46,45.0,10.0,17.23,0,2025-01-22
U075,U052,60.35,30.0,10.0,41.18,1,2025-01-22
U075,U045,32.23,30.0,10.0,27.12,0,2025-03-06
U075,U053,3.98,45.0,10.0,17.49,0,2025-04-22
U075,U010,3.31,30.0,10.0,12.66,1,2025-02-20
U075,U071,53.16,45.0,10.0,42.08,0,2025-06-03
U075,U049,4.3,100.0,10.0,34.15,1,2025-04-04
U075,U044,5.58,45.0,100.0,36.29,0,2025-04-24
